ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
1039	1,0,0,0,1,0,0,0,0,0,5,0,2,0,6,4	50,22,17,21,81,112,57,74,21,68,162,214,16,103,209,185	0,0,1,1,1,2,0,0,0,3,1,0,0,0,5,2	14,11,17,11,140,94,31,96,18,129,206,104,36,114,149,226	290	269
1040	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0	0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0	273	269
1043	2,11,11,22,75,38,36,38,19,51,110,86,2,98,30,56	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2,8,12,13,48,37,23,33,29,8,72,99,3,28,34,37	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	273	269
1044	0,1,6,1,1,7,5,0,2,0,4,8,2,1,1,8	0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0	0,2,0,3,1,2,1,0,3,5,6,2,0,1,0,2	0,0,2,0,2,1,1,0,1,1,3,0,0,2,0,3	272	269
1045	2,2,3,0,0,12,0,0,2,0,7,14,0,3,2,4	0,0,0,1,3,2,0,1,1,0,1,6,1,7,8,2	0,0,0,2,8,6,2,0,0,4,4,4,0,6,3,2	0,2,0,1,0,2,0,3,2,0,1,2,0,1,2,2	272	269
1047	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	272	269
1048	0,0,0,3,0,78,13078,0,0,0,16,0,0,1,1,0	0,0,1,0,0,7,1264,0,0,0,0,0,0,0,0,0	0,0,0,0,0,29,12923,0,0,0,12,0,0,0,2,0	0,0,0,0,0,5,1263,0,0,0,0,0,0,0,0,1	314	269
1050	0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	272	269
1051	0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	272	269
1052	0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0	0,0,0,0,4,0,29,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,26,0,0,0,2,0,0,0,0,0	272	269
1053	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2	35,87,41,43,132,99,25,194,135,240,151,141,0,421,18,354	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	93,93,184,81,143,57,20,178,191,272,131,114,0,213,20,344	295	269
1054	2,1,1,0,0,4,0,0,0,0,0,0,0,3,0,0	3,18,2,0,0,17,0,0,0,0,0,2,0,5,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1	1,9,6,0,0,12,0,0,2,0,0,0,0,0,0,1	275	269
1056	0,4,2,0,1,2,0,0,1,0,0,0,0,1,0,1	98,492,665,222,144,337,156,62,298,242,301,225,37,240,273,182	1,0,3,0,0,3,1,0,0,2,0,0,0,0,0,0	31,620,672,271,108,345,156,63,498,279,146,38,54,168,250,210	272	269
1058	3,14,17,8,22,47,56,16,19,24,48,25,3,40,24,73	1,0,0,0,0,4,0,0,2,0,6,2,0,2,4,9	5,11,31,14,37,27,27,19,17,78,83,0,0,50,19,73	1,1,0,2,6,2,4,7,3,0,7,0,0,1,1,9	272	269
1060	0,2,0,0,0,0,0,1,0,4,4,3,2,2,0,0	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,1,0,2,0,0,0,3,0,0,0,4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	447	269
1061	1,1,2,8,2,8,0,0,2,2,3,5,3,1,3,3	0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0	0,0,0,6,3,10,1,1,0,2,2,1,0,10,0,6	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2	1741	269
1062	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2	271	269
