ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
589	2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,9,29,7,5,24,13,3,1,17,7,14,2,9,26,9	0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0	5,22,40,6,10,7,7,7,1,14,11,3,2,11,24,19	312	269
593	0,0,0,3,0,3,0,1,3,0,0,4,0,3,0,6	0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2	0,0,3,0,0,0,0,1,0,11,4,0,0,0,0,4	0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2	272	269
595	0,6,8,4,1,19,8,6,1,2,8,3,0,7,6,7	9,22,38,12,37,62,24,15,33,45,66,91,3,105,53,52	1,7,2,5,6,13,5,1,22,0,8,1,0,4,4,8	2,18,29,26,51,59,22,21,27,55,58,48,4,64,42,85	276	269
596	0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0	1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1	0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0	276	269
598	0,3,1,0,5,5,0,0,0,0,4,2,0,4,2,6	7,40,23,26,99,143,39,93,16,193,285,413,6,215,104,250	0,2,0,0,2,6,0,0,0,7,1,0,0,1,1,1	0,29,21,25,190,139,23,113,38,111,262,143,6,137,95,194	282	269
600	0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,3	18,14,24,30,62,89,9,81,32,96,58,301,30,51,128,60	0,0,0,0,0,2,0,0,0,0,7,0,0,3,0,1	9,19,39,24,98,87,12,116,25,72,74,115,30,121,96,139	279	269
603	4,21,29,17,8,68,5,8,16,27,35,29,1,39,15,24	2,10,6,12,6,14,6,6,17,9,25,38,2,13,17,14	6,46,28,19,17,37,5,5,26,80,31,8,0,34,28,46	9,12,7,18,16,5,3,8,39,0,19,10,0,27,18,7	296	269
604	0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0	0,1,1,0,2,2,0,1,1,0,1,3,0,0,2,0	0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0	0,2,1,0,0,1,0,1,2,3,2,0,0,5,0,2	406	269
607	54,94,67,93,217,238,111,137,104,331,316,459,16,364,188,345	3,5,2,1,2,13,3,1,0,7,10,4,0,6,3,3	16,102,113,128,197,275,95,151,131,241,281,299,30,248,214,462	0,1,5,2,5,5,5,1,10,2,0,6,0,1,7,6	273	269
608	3,1,5,3,9,5,1,7,6,10,6,13,2,9,7,21	0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3	0,3,5,5,8,7,3,2,7,7,13,9,0,11,13,20	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3	273	269
609	1,14,4,7,7,2,0,3,10,5,5,8,2,0,1,7	143,517,396,414,294,112,68,185,934,116,376,273,34,304,52,110	5,10,6,13,3,0,2,3,3,1,3,3,2,0,0,1	393,620,570,599,86,92,87,63,448,52,143,198,21,67,66,83	295	269
610	1,1,5,9,3,16,0,7,3,20,5,10,2,10,38,14	3,0,3,2,1,5,0,5,0,3,0,10,0,3,9,16	2,2,3,4,12,16,0,4,1,6,3,4,0,12,8,28	0,4,14,3,7,2,0,1,11,11,1,1,0,5,5,19	304	269
612	0,0,2,0,0,0,0,0,1,18,1,0,0,2,0,8	4,18,23,0,5,9,2,6,5,33,30,4,1,14,15,48	0,1,0,0,0,0,0,0,0,2,0,0,0,6,0,2	5,41,25,2,9,4,3,0,14,29,18,3,3,15,8,35	273	269
613	3,7,3,8,11,14,12,11,8,73,23,15,2,28,22,63	9,12,2,4,29,33,17,8,7,63,51,56,1,70,28,62	3,5,6,13,21,24,14,5,9,73,24,9,3,24,19,69	7,13,28,10,26,38,18,21,17,43,38,65,5,34,36,83	298	269
619	2,9,1,4,10,5,9,2,16,5,18,14,0,15,3,12	28,76,46,80,107,103,52,53,79,103,173,223,11,178,41,98	2,16,13,3,18,6,4,8,2,4,12,6,0,11,4,11	20,42,66,74,123,97,56,76,80,80,147,50,2,169,48,172	273	269
621	0,0,1,0,0,0,0,0,2,0,0,0,0,3,4,0	0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,2	1,0,0,3,0,2,0,0,8,0,0,0,0,4,3,0	0,0,0,5,0,2,0,0,10,0,0,0,0,2,1,0	281	269
627	0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,2	0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0	0,0,0,0,1,0,6,0,0,0,4,0,0,0,0,0	0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0	538	269
628	10,0,1,4,7,20,4,1,3,8,11,46,0,6,0,7	2,0,0,0,0,1,1,0,0,10,3,6,0,2,2,0	0,1,2,3,12,12,8,13,0,8,22,9,3,8,4,26	0,0,0,0,0,1,0,0,0,0,6,0,0,7,0,2	299	269
629	0,5,3,2,4,1,2,2,1,36,13,14,1,2,0,8	0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0	0,4,4,1,13,0,1,0,11,19,17,4,0,23,1,10	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	346	269
630	0,0,0,1,22,2,21,8,3,104,54,48,0,42,6,51	0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0	0,4,2,5,31,2,24,9,6,43,37,22,0,37,7,95	0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,1	283	269
631	0,0,5,8,49,0,0,24,60,40,0,15,1,224,4,138	1,0,2,14,69,0,1,45,99,30,0,15,0,522,3,445	3,0,0,33,12,0,0,11,92,9,0,29,0,70,0,99	2,1,3,56,35,1,0,26,263,65,3,11,1,296,1,325	300	269
632	0,0,0,2,11,0,0,2,14,16,0,5,0,55,0,28	0,0,0,0,4,0,0,0,11,0,0,0,0,25,0,9	2,0,0,7,3,0,0,0,13,2,0,1,0,14,0,25	0,0,0,6,5,0,0,1,0,0,0,0,0,10,0,4	300	269
634	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	0,0,0,5,1,0,0,0,0,14,0,6,0,3,0,4	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3	0,0,0,0,0,1,0,0,2,11,0,4,0,6,0,20	271	269
635	25,42,37,47,45,43,33,15,65,61,131,42,0,97,12,75	0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0	31,52,24,63,47,38,35,41,121,60,109,31,7,39,7,29	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	538	269
637	2,2,2,1,0,2,1,0,0,8,3,18,0,3,0,0	0,0,0,3,0,0,0,0,0,0,8,5,0,1,0,0	0,0,0,0,9,1,0,1,0,3,2,5,0,5,0,2	0,0,0,0,1,4,0,3,0,0,1,2,0,1,0,2	307	269
640	0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	382	269
642	153,171,129,142,344,112,162,269,204,141,719,340,25,331,104,226	245,168,124,240,560,239,210,437,394,490,953,595,69,711,301,592	150,133,133,131,244,87,109,196,79,92,622,194,31,158,101,167	207,213,192,211,348,255,167,338,247,221,628,391,66,307,235,483	307	269
643	0,0,0,8,8,0,1,2,3,11,0,2,0,42,0,38	0,0,0,0,4,0,0,2,6,0,0,0,0,12,0,10	2,0,0,1,5,0,0,5,4,15,0,5,0,18,0,20	0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,9	301	269
644	7,64,118,57,191,110,102,165,95,320,459,145,2,364,87,450	0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	24,87,182,76,212,72,80,213,48,253,586,103,1,266,72,425	0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0	335	269
645	7,63,118,58,192,113,101,165,96,322,467,145,2,367,87,459	1,1,10,1,4,4,0,2,4,0,8,5,0,16,3,12	24,88,200,76,215,74,80,215,48,253,589,103,1,273,72,433	0,11,2,3,2,0,2,8,0,0,11,0,0,3,4,6	335	269
646	15,126,143,68,418,222,216,304,124,663,928,317,6,738,195,800	0,3,1,1,6,3,0,4,3,0,18,3,0,8,3,0	16,104,311,91,494,164,157,452,107,503,1047,175,5,465,138,860	0,0,12,2,3,5,2,3,0,0,11,4,0,2,3,5	289	269
647	21,176,251,116,564,306,294,430,203,891,1277,435,8,1021,267,1138	0,3,1,0,4,3,4,1,1,0,1,0,0,1,0,0	38,171,457,150,651,222,222,614,147,699,1519,254,5,667,191,1193	1,1,11,2,1,4,0,1,0,0,3,0,0,1,0,7	335	269
648	6,53,109,49,152,87,78,130,82,228,367,121,2,291,75,338	0,3,1,0,4,3,4,1,1,0,1,0,0,1,0,0	22,67,158,61,160,63,67,165,40,196,483,83,0,204,56,338	1,1,11,2,1,4,0,1,0,0,3,0,0,1,0,7	314	269
653	0,0,0,0,0,0,0,0,3,29,0,7,0,1,0,6	0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0	0,0,0,0,2,3,0,1,2,24,0,2,0,8,0,45	0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,5	301	269
654	1,15,2,6,2,2,1,0,10,1,3,4,0,2,1,2	0,2,0,0,1,1,1,0,5,0,3,3,0,2,0,0	0,5,0,7,0,1,0,0,11,0,0,6,0,1,0,2	0,1,2,0,2,0,0,0,0,1,2,2,0,0,0,1	274	269
656	7,34,24,26,16,28,13,13,33,23,33,34,1,36,18,9	54,173,115,200,140,107,87,84,272,164,261,290,11,255,128,180	6,36,47,54,15,22,6,11,42,3,35,15,2,20,12,30	85,234,245,303,171,127,50,83,229,204,227,320,9,141,95,163	295	269
657	0,15,15,15,17,7,6,6,20,34,16,24,2,18,12,10	5,27,27,30,19,16,14,14,73,30,29,34,3,39,13,22	5,17,35,22,9,20,6,9,28,21,36,23,0,9,1,6	13,29,51,41,37,22,10,23,24,25,30,41,0,29,14,20	295	269
658	1,0,1,0,1,1,1,1,0,0,3,1,0,3,0,0	52,155,120,212,163,91,37,99,499,208,207,335,10,334,106,241	0,0,7,3,2,0,0,0,0,0,0,0,0,2,0,2	35,257,328,302,175,91,21,114,338,270,162,287,8,221,78,289	295	269
662	11,17,26,32,32,11,229,30,27,12,30,44,5,25,13,11	134,249,573,383,557,395,2030,576,580,339,645,654,60,437,397,288	6,3,27,28,11,19,185,20,19,9,35,40,4,6,13,10	112,216,294,599,309,390,1711,363,574,216,548,785,78,263,276,232	293	269
663	0,2,0,0,0,0,0,0,0,2,0,2,0,0,1,0	0,0,2,0,0,2,0,0,0,8,0,0,0,2,0,0	0,1,1,0,3,2,0,0,0,0,1,0,0,5,0,0	0,1,1,1,2,0,0,0,0,0,0,1,0,3,1,0	286	269
664	0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,4,0,5,0,0,0,0,3,1,0	0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0	412	269
665	0,0,1,0,1,0,1,8,0,0,0,0,0,12,39,3	0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	0,1,0,0,4,3,1,8,0,2,0,1,1,10,23,4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	279	269
666	39,3,3,79,61,242,10,146,30,5,2,185,14,72,133,35	4,1,0,4,5,11,2,17,3,0,0,28,1,5,19,0	5,3,1,60,107,279,15,176,23,0,2,153,35,34,79,25	1,0,0,5,2,23,0,27,8,0,0,18,4,9,19,8	352	269
668	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0	0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0	289	269
671	0,2,0,0,9,7,38,2,1,3,14,8,0,10,0,17	2,0,0,0,4,8,19,0,1,4,12,1,0,30,2,14	0,3,0,1,8,10,31,4,11,19,15,1,0,9,1,10	1,1,0,1,6,9,16,0,2,17,0,0,0,15,0,4	277	269
672	0,0,1,3,2,1,0,0,0,0,0,0,1,1,1,0	0,2,3,3,2,0,2,0,2,0,1,0,0,0,0,0	0,0,1,0,0,0,0,1,0,0,2,0,1,3,0,0	0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0	271	269
673	0,1,0,0,2,2,1,0,0,0,0,0,0,0,2,5	0,1,1,0,1,0,2,1,0,11,4,0,0,4,0,0	0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0	0,3,0,1,1,9,0,0,0,2,1,0,0,6,3,1	280	269
675	0,1,0,1,3,1,2,12,4,0,2,3,0,8,15,7	518,525,603,701,1753,1735,149,1884,568,1063,1031,2040,1550,1686,3528,1677	1,3,5,2,3,7,0,3,7,2,2,2,2,0,3,0	308,505,719,710,919,1787,134,1003,456,512,533,1487,2087,747,3539,1177	416	269
677	0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0	8,53,32,52,51,103,17,17,39,75,56,81,10,87,88,111	0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2	30,59,59,43,33,122,8,19,28,61,50,68,5,89,67,93	298	269
680	0,3,0,7,2,2,0,0,3,9,0,39,0,0,1,6	0,0,0,2,1,3,0,0,8,2,2,18,0,4,3,0	0,0,2,3,10,8,0,2,3,0,0,7,0,29,3,12	0,1,4,0,8,0,0,3,1,4,1,3,0,18,2,3	299	269
681	1,64,59,24,5,105,3,2,17,47,2,64,0,37,7,44	1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1	0,45,78,10,24,115,0,15,4,16,3,18,0,58,9,96	0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0	334	269
683	0,4,0,11,8,84,3,1,5,38,0,0,0,14,19,56	0,0,3,60,57,404,10,15,10,134,6,16,6,78,111,248	0,0,0,1,8,55,2,3,0,27,0,4,4,7,12,53	1,9,6,49,45,455,18,18,5,160,0,14,9,51,87,208	280	269
684	35,112,91,147,596,165,87,367,298,679,1280,723,8,687,125,494	2,1,1,0,11,1,1,2,13,9,14,5,1,3,0,4	225,167,131,194,391,227,111,298,250,459,1039,827,16,379,98,406	2,5,3,5,1,4,0,3,6,1,10,11,2,3,1,2	313	269
686	0,5,3,4,1,7,0,0,5,4,6,43,1,2,2,3	0,1,0,1,0,1,0,0,0,1,1,13,1,0,0,2	0,0,6,1,7,4,0,1,6,2,3,9,0,6,0,5	0,0,0,0,2,1,0,3,7,1,1,0,0,5,0,5	274	269
692	4,0,1,3,44,25,5,22,2,56,111,138,1,70,4,75	0,1,2,4,22,10,2,12,1,38,50,58,0,37,1,22	0,7,4,4,88,17,4,72,12,78,125,53,0,128,3,71	1,3,1,9,38,9,0,21,7,60,54,28,0,47,1,36	277	269
693	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0	0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	538	269
694	0,8,14,2,10,8,0,0,5,148,0,12,0,88,1,180	0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0	0,8,6,3,10,10,0,0,13,96,0,17,0,84,2,226	0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0	297	269
695	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,1	395	269
696	1,11,11,0,5,14,0,0,6,112,1,17,0,89,0,159	0,0,1,0,0,4,0,0,0,9,1,0,0,4,1,3	0,24,22,5,7,18,0,0,7,76,3,11,0,81,0,197	0,4,1,0,0,2,0,0,3,7,0,0,0,0,0,13	395	269
697	0,0,0,0,21,2,3,13,4,15,30,49,0,41,4,20	5,12,8,14,31,35,3,27,39,31,80,155,0,92,11,53	3,0,0,3,41,4,0,4,10,15,25,17,0,30,0,30	8,13,12,22,41,11,5,28,22,63,41,96,0,80,9,85	364	269
700	12,27,21,35,15,41,6,6,33,43,43,85,1,29,10,68	0,2,0,0,0,0,1,0,0,3,1,0,0,0,0,0	6,37,30,18,23,36,2,10,37,48,47,22,1,54,21,86	0,0,2,1,1,1,0,0,3,0,0,0,0,0,0,0	309	269
701	9,12,15,6,7,22,4,2,5,20,20,26,0,12,10,7	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2,7,14,8,11,10,4,3,3,1,6,15,0,12,4,10	0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0	309	269
702	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1	0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0	353	269
705	0,0,1,0,2,0,1,0,0,0,3,2,0,4,0,1	9,12,11,7,19,5,1,5,15,40,31,13,1,28,10,22	3,2,0,0,1,3,2,0,0,11,2,0,1,5,0,2	9,10,9,18,11,13,1,6,21,28,8,7,4,24,8,1	277	269
708	0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0	0,0,2,6,0,25,0,5,0,0,0,13,1,0,13,0	0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0	0,1,0,0,4,20,1,0,0,10,0,0,2,6,7,3	280	269
709	4,13,13,9,6,12,0,5,2,6,16,4,3,15,21,10	0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0	2,3,13,1,4,6,1,8,0,2,6,5,1,10,5,8	1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0	328	269
710	45,507,395,310,482,434,54,422,336,708,299,371,70,541,452,540	2,10,9,7,9,7,3,13,10,9,7,4,1,9,4,17	129,678,805,324,367,469,47,394,438,493,313,302,46,442,380,498	1,17,41,18,6,11,0,11,5,8,4,5,0,11,7,8	328	269
711	0,0,3,4,1,0,1,1,0,1,3,23,0,0,2,7	0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,1	1,0,2,0,16,0,0,8,1,7,8,1,0,26,1,10	0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0	274	269
714	9,6,6,12,16,17,11,18,12,33,24,18,2,26,14,22	0,0,0,0,3,1,0,0,0,0,0,3,0,0,0,0	6,15,9,16,23,9,4,13,6,16,29,9,0,21,19,17	0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0	538	269
716	1,0,0,0,3,0,0,0,0,20,0,1,0,4,0,18	2,0,0,0,1,0,0,1,2,10,0,0,0,8,0,26	0,0,0,0,0,0,0,1,18,16,0,0,0,15,0,9	0,0,0,0,1,1,0,0,8,39,0,0,0,6,0,8	277	269
719	0,5,0,1,0,4,0,0,0,0,1,2,0,2,0,0	0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,3,4,1,1,0,0,1,0,0,3,0,2	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	270	269
725	0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,4,0,0,0,0,3,3,0,0,2,0,7	0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0	538	269
730	1,1,2,8,3,0,4,0,1,0,1,22,0,8,0,1	0,4,0,7,0,0,6,0,0,0,2,1,0,3,0,0	0,0,2,1,7,4,4,3,1,2,9,0,0,5,4,5	0,0,0,0,0,0,0,0,5,0,2,3,0,0,0,0	538	269
735	0,0,0,0,1,0,0,1,6,0,0,0,0,0,0,0	4,0,1,1,2,2,2,1,9,0,6,0,0,2,2,2	0,0,0,4,0,0,0,0,0,0,2,0,0,3,0,0	0,4,0,0,0,0,4,0,6,0,0,2,0,0,7,1	409	269
738	0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0	6,17,9,8,11,21,29,5,6,6,54,53,1,30,38,32	0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0	3,18,16,9,34,23,33,18,10,25,57,9,0,48,36,40	361	269
742	0,2,0,2,0,0,0,0,2,0,0,0,0,1,0,0	0,3,0,0,2,0,0,0,2,4,4,5,0,0,1,0	0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0	3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0	274	269
743	0,0,0,5,2,18,2,3,9,8,8,14,0,15,19,19	0,0,0,0,0,2,0,0,0,16,0,1,0,4,1,4	0,0,3,1,15,30,4,6,6,11,14,4,0,32,6,43	0,0,0,0,2,5,0,0,0,24,0,0,0,4,0,6	286	269
744	0,14,2,8,0,11,0,0,1,0,0,11,2,1,1,2	0,2,0,0,0,3,0,0,0,0,0,1,0,0,1,0	0,3,3,0,13,8,0,5,6,0,2,5,1,12,5,15	0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1	284	269
745	0,0,0,5,0,0,0,1,0,3,0,6,0,1,5,0	1,3,5,2,2,3,2,1,8,10,2,15,0,2,2,0	0,0,0,1,3,0,0,0,8,0,2,1,0,0,1,1	0,0,0,27,1,1,1,6,19,0,0,0,0,1,6,0	277	269
746	1,5,5,20,0,0,0,0,18,0,2,10,1,3,1,0	0,1,0,1,0,0,0,0,0,0,2,1,0,1,0,0	0,0,5,17,5,0,0,3,10,6,2,8,0,9,3,0	2,2,1,1,0,0,0,0,0,0,0,2,0,3,0,0	330	269
747	2,1,9,6,5,0,0,0,7,0,3,9,2,4,0,0	0,1,0,1,0,0,0,0,0,0,2,1,0,1,0,0	11,0,1,9,3,0,0,1,21,1,0,2,0,3,0,0	2,2,1,1,0,0,0,0,0,0,0,2,0,3,0,0	354	269
748	2,0,8,1,5,0,0,0,1,0,1,6,1,2,0,0	1,4,4,15,0,0,0,0,12,0,0,7,0,1,1,0	11,0,0,3,2,0,0,0,16,0,0,2,0,0,0,0	0,0,4,11,4,0,0,2,5,5,2,8,0,6,3,0	292	269
749	0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0	0,0,0,1,0,0,0,0,2,5,2,3,0,5,0,6	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,2,1,0,0,3,15,7,0,2,0,2,0,1	279	269
750	0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	335	269
751	0,0,0,1,0,0,0,0,2,5,2,3,0,5,0,6	0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0	0,0,0,2,1,0,0,3,15,7,0,2,0,2,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	324	269
752	0,0,0,0,0,3,1,0,7,102,0,0,0,7,0,30	0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,7	0,0,0,0,0,5,0,0,0,166,0,0,0,1,0,60	0,0,0,0,0,2,0,0,0,37,0,0,0,0,0,12	312	269
754	0,0,2,1,2,4,2,0,0,7,4,4,0,2,7,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0	0,0,1,0,7,7,7,2,0,0,3,0,0,3,1,9	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	361	269
755	0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1	0,0,0,0,0,0,0,0,0,0,1,5,0,2,1,1	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,4,0,0,1,0,0,1,1,0,6,2,2	329	269
756	0,0,3,3,2,3,4,0,0,0,5,4,0,3,0,3	0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0	0,0,2,2,1,3,1,3,2,14,4,2,0,2,1,0	0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0	285	269
757	0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0	0,0,0,0,2,0,0,0,4,0,0,0,0,2,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0	292	269
758	0,0,0,6,21,31,4,26,17,34,16,30,3,41,18,56	0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0	0,0,0,14,23,25,2,37,11,32,7,22,3,36,16,45	0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0	310	269
759	0,1,5,19,95,106,10,92,57,163,56,128,3,158,78,207	0,0,0,6,11,25,1,9,11,11,4,33,1,25,10,27	0,4,5,42,94,101,5,127,38,121,42,103,4,117,63,176	0,2,0,6,12,11,3,19,15,11,1,19,2,21,5,29	310	269
760	3,16,8,8,8,23,1,4,16,21,12,30,3,8,12,8	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	5,32,14,20,11,26,1,9,30,19,9,10,3,20,13,22	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0	350	269
763	1,2,3,0,7,11,12,1,7,35,21,21,0,26,7,26	0,0,1,1,2,2,5,1,5,2,6,2,0,6,1,8	0,5,7,0,6,12,15,1,8,9,9,2,1,4,2,26	4,1,8,1,0,6,5,0,0,6,2,1,0,1,1,5	300	269
764	0,1,2,3,0,1,1,0,0,0,0,1,0,1,1,2	0,0,0,1,1,1,1,0,4,1,0,1,0,2,1,3	0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0	0,1,1,1,5,0,1,0,0,0,5,0,3,1,0,6	424	269
766	0,0,1,3,0,0,0,1,0,0,3,0,0,0,0,2	0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3	0,0,0,0,3,1,0,2,0,0,10,2,0,2,0,1	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	380	269
769	0,0,0,0,13,0,0,3,1,0,39,6,0,2,0,5	0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0	0,1,1,0,5,0,3,2,3,21,39,1,0,3,3,1	0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0	449	269
773	0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10	0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0	0,0,0,0,0,0,0,0,0,5,0,1,0,0,2,3	0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,3	292	269
774	5,19,25,14,8,4,0,9,12,7,43,27,0,8,1,11	0,10,4,4,7,4,1,1,1,4,16,7,1,4,1,3	5,10,4,5,23,1,0,3,8,7,17,16,0,15,1,6	1,8,8,1,2,3,3,8,2,1,5,5,0,4,0,5	333	269
775	0,1,1,0,8,0,51,0,2,0,112,3,0,0,0,0	2,2,9,7,53,1,610,0,34,53,1621,37,1,12,0,38	0,0,0,0,6,0,44,0,0,0,151,2,0,1,0,1	4,11,9,23,78,0,558,0,15,33,1930,75,2,15,2,29	362	269
776	0,0,0,0,0,0,2,0,0,0,3,1,0,0,0,0	0,0,0,0,1,0,31,0,0,6,70,0,0,0,0,0	0,0,3,0,0,0,4,0,0,0,4,0,0,0,0,0	0,2,2,0,4,0,9,0,0,0,60,1,0,0,0,1	538	269
777	0,0,0,2,0,1,15,0,3,0,81,5,1,0,0,0	0,0,15,5,23,0,312,2,12,8,746,27,0,2,0,22	0,0,3,0,2,0,21,0,0,0,65,2,0,2,0,3	0,0,6,12,27,0,276,0,0,13,919,19,0,11,0,19	538	269
778	6,19,11,27,91,5,14,107,38,15,221,65,0,59,9,29	0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0	12,17,29,25,65,11,3,48,34,31,186,86,2,29,12,16	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	272	269
